Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
4065,Sunglasses,70,06/01/2023,2.2,Cash
3982,Belt,198,09/04/2023,,Cash
3998,Camisole,99,04/06/2023,1.6,Credit Card
4023,Sneakers,166,02/04/2023,4.7,Cash
4086,Pants,52,08/19/2023,4.7,Cash
3973,Hoodie,62,10/03/2022,3.5,Cash
4047,Leggings,25,05/19/2023,4.2,Cash
4064,Blouse,146,08/13/2023,4.7,Cash
4111,Hat,147,04/29/2023,1.5,Credit Card
4097,Jumpsuit,,04/29/2023,2.8,Credit Card
4040,Pajamas,84,11/22/2022,3.8,Cash
4073,Raincoat,78,06/28/2023,1.1,Credit Card
3964,Leggings,141,05/10/2023,1.3,Cash
3970,Kimono,183,07/21/2023,1.9,Cash
4121,Belt,44,03/21/2023,2.5,Credit Card
4121,Onesie,115,06/04/2023,,Cash
4004,Tank Top,80,12/19/2022,2.9,Credit Card
4118,Tie,42,08/31/2023,1.1,Cash
4070,Loafers,43,08/26/2023,3.6,Credit Card
4121,Handbag,192,02/27/2023,4.5,Cash
3991,Trousers,73,10/05/2022,3.9,Credit Card
3957,Blouse,183,03/09/2023,2.1,Credit Card
4059,Backpack,46,02/05/2023,4.9,Credit Card
4008,Boots,78,03/08/2023,3.8,Cash
4117,Pajamas,106,06/10/2023,5,Credit Card
4035,Tie,172,02/10/2023,,Cash
4037,Sun Hat,33,12/02/2022,4.4,Cash
4104,Kimono,81,09/30/2023,3.8,Cash
3978,Polo Shirt,104,12/24/2022,3.9,Cash
3985,Polo Shirt,134,03/13/2023,2.1,Cash
3997,Kimono,10,01/25/2023,,Credit Card
4020,Polo Shirt,197,11/08/2022,4.3,Credit Card
4089,Polo Shirt,,09/03/2023,2.5,Cash
3990,Gloves,172,01/09/2023,3.9,Credit Card
4109,Pajamas,101,06/05/2023,2.3,Credit Card
4062,Hoodie,146,09/05/2023,2.6,Cash
4038,Slippers,119,08/14/2023,2.5,Credit Card
4072,Romper,136,03/12/2023,4.1,Credit Card
4079,Tie,82,04/27/2023,3.7,Credit Card
3991,Flannel Shirt,157,11/20/2022,3.7,Credit Card
4023,Sunglasses,,10/08/2022,4.8,Credit Card
4001,Jumpsuit,97,10/28/2022,,Credit Card
4108,Tank Top,22,06/13/2023,1.6,Credit Card
4040,Poncho,,06/09/2023,3.6,Credit Card
4029,Gloves,127,06/12/2023,3.2,Cash
4007,Tank Top,,01/10/2023,4.6,Credit Card
3978,Hoodie,50,08/26/2023,4.7,Credit Card
4063,Boots,10,12/27/2022,1.6,Cash
4051,Swimsuit,119,11/08/2022,3.5,Cash
4003,T-shirt,186,06/13/2023,4.4,Credit Card
4057,Scarf,176,03/30/2023,4.9,Credit Card
4053,Jeans,80,11/02/2022,4.3,Cash
4103,Swimsuit,,01/25/2023,4.3,Credit Card
4014,Sun Hat,31,05/04/2023,5,Cash
3962,Onesie,176,11/15/2022,3.1,Cash
3962,Blouse,,07/23/2023,2,Credit Card
4099,Shorts,88,09/06/2023,4.8,Credit Card
4122,Sweater,69,01/01/2023,3.7,Credit Card
4113,Raincoat,33,10/25/2022,3,Cash
4117,Swimsuit,10,12/16/2022,4.3,Credit Card
4015,Jumpsuit,29,09/22/2023,4.7,Cash
3979,Blouse,,03/21/2023,4.3,Cash
4075,Cardigan,184,08/16/2023,2.4,Credit Card
4007,Overalls,12,07/27/2023,4,Cash
4024,Pants,40,08/03/2023,3.6,Credit Card
4000,Sun Hat,118,11/07/2022,4.3,Cash
3969,Tie,132,07/31/2023,1.8,Credit Card
4059,Boots,,01/11/2023,,Credit Card
4115,Scarf,197,06/23/2023,3,Credit Card
4066,Gloves,36,06/06/2023,1.6,Credit Card
4110,Sweater,86,01/09/2023,,Cash
4023,Poncho,,01/17/2023,2,Cash
3995,Blouse,44,05/25/2023,4.3,Cash
3979,Shorts,183,10/22/2022,1.4,Credit Card
4051,Tank Top,,01/07/2023,1.1,Credit Card
4000,Romper,12,03/03/2023,,Cash
4102,Pants,52,01/04/2023,1.7,Credit Card
3987,Pajamas,194,03/01/2023,1.3,Credit Card
3960,Camisole,48,03/09/2023,4.8,Credit Card
4091,Jeans,167,02/19/2023,2.4,Cash
4068,Tank Top,65,05/19/2023,3.8,Cash
4073,Belt,,02/25/2023,2.6,Credit Card
4083,Swimsuit,,07/10/2023,2.7,Credit Card
3987,Sweater,160,08/09/2023,2.9,Credit Card
4014,Tank Top,99,10/02/2022,1.2,Cash
4009,Skirt,90,02/17/2023,1.1,Credit Card
4005,Wallet,73,06/11/2023,1.1,Cash
4025,Slippers,31,05/10/2023,4.4,Cash
4030,Jacket,163,10/15/2022,3.2,Cash
4083,Onesie,165,05/17/2023,,Cash
4054,Loafers,186,07/02/2023,3.5,Credit Card
3990,Coat,,05/02/2023,4.9,Credit Card
4067,Jeans,87,12/06/2022,1.1,Credit Card
4009,Pants,165,01/25/2023,,Credit Card
4110,Swimsuit,110,03/12/2023,4.6,Credit Card
4012,Pants,23,11/04/2022,3.2,Cash
4029,Hoodie,71,10/04/2022,,Cash
4005,Boots,38,09/21/2023,3.9,Cash
4064,Jacket,173,05/30/2023,2.8,Cash
4003,T-shirt,145,05/01/2023,2,Credit Card
4061,Sunglasses,13,03/15/2023,1.1,Cash
3994,Tie,91,11/10/2022,4.1,Cash
3964,Pants,,08/09/2023,1.9,Cash
4031,Tunic,155,11/07/2022,1,Credit Card
4024,Hat,149,05/31/2023,4.5,Cash
4017,Onesie,130,08/20/2023,4.7,Cash
4115,Poncho,28,10/19/2022,3,Credit Card
4072,Blouse,,09/19/2023,3.8,Credit Card
4020,Poncho,,07/14/2023,4.7,Credit Card
4051,Flannel Shirt,20,04/02/2023,1.2,Cash
4106,Tank Top,111,11/16/2022,3.8,Cash
4122,Blazer,170,06/06/2023,4.6,Cash
4074,Onesie,116,09/22/2023,1.7,Credit Card
3978,Tie,112,02/01/2023,2.3,Cash
3959,Camisole,,09/03/2023,1.6,Credit Card
4077,Trousers,167,12/26/2022,1.8,Cash
3991,Bowtie,,07/04/2023,1,Cash
4039,Backpack,,08/01/2023,4.2,Cash
4058,Tank Top,,03/28/2023,4.1,Credit Card
4011,T-shirt,49,11/11/2022,,Cash
4055,Cardigan,110,02/16/2023,2.4,Cash
4065,Shorts,176,03/31/2023,4.4,Credit Card
4109,Pants,26,04/16/2023,2.8,Credit Card
4022,Sweater,121,01/08/2023,4.6,Cash
3975,Backpack,71,02/09/2023,1.6,Cash
3981,Dress,,10/20/2022,4.8,Credit Card
4099,Loafers,,08/07/2023,2.8,Cash
3972,Tunic,126,11/08/2022,3.8,Credit Card
3970,Hat,24,07/14/2023,,Cash
4042,Trench Coat,199,04/01/2023,3.8,Cash
4017,Coat,54,06/19/2023,1.4,Cash
4077,T-shirt,,10/02/2022,2.1,Cash
4047,Vest,189,03/27/2023,2.7,Credit Card
4112,Belt,,03/28/2023,,Credit Card
4110,Umbrella,98,07/07/2023,4.8,Cash
3968,Overalls,194,11/11/2022,2.6,Credit Card
3958,Sun Hat,105,11/19/2022,4.6,Credit Card
4021,Romper,,03/15/2023,1.5,Cash
4086,Sandals,78,05/21/2023,3.3,Credit Card
4115,Sunglasses,40,02/12/2023,2.8,Cash
4054,Trench Coat,17,02/17/2023,2.5,Cash
4034,Blazer,119,08/15/2023,1.3,Credit Card
4058,Romper,26,04/20/2023,1.7,Credit Card
4051,Gloves,157,09/09/2023,3.2,Credit Card
3990,Belt,137,04/07/2023,1.6,Credit Card
4100,Coat,102,02/06/2023,3.8,Cash
3967,Sneakers,,08/06/2023,,Credit Card
4105,Hoodie,52,09/08/2023,,Credit Card
4002,Flannel Shirt,75,11/30/2022,1.5,Cash
4023,Pajamas,156,04/23/2023,3.3,Credit Card
4000,Blouse,39,10/26/2022,,Credit Card
4085,Poncho,140,08/29/2023,1.5,Cash
4083,Scarf,,06/10/2023,4.4,Cash
4043,Vest,13,06/01/2023,1.8,Credit Card
4076,Flip-Flops,130,10/03/2022,2.9,Credit Card
3990,Sweater,48,10/27/2022,,Credit Card
3979,Gloves,,02/24/2023,3.5,Cash
4038,Vest,19,10/07/2022,4.2,Cash
4092,Hat,192,07/29/2023,1.5,Cash
4067,Poncho,117,02/04/2023,4.4,Credit Card
3993,Sun Hat,73,10/08/2022,,Cash
4023,Loafers,194,03/10/2023,4.9,Credit Card
3986,Jacket,29,03/14/2023,2,Cash
4037,Tank Top,40,03/10/2023,4.4,Credit Card
3968,Overalls,23,12/01/2022,1.9,Cash
3989,Onesie,,07/05/2023,1.2,Credit Card
4084,Leggings,21,02/20/2023,4.5,Cash
4028,Backpack,27,10/11/2022,1.1,Credit Card
4049,Backpack,82,02/06/2023,4.7,Credit Card
4067,Vest,89,08/07/2023,3.4,Cash
4029,Pajamas,151,10/01/2023,4,Cash
4024,Coat,104,07/08/2023,3.5,Credit Card
4113,Sweater,154,12/17/2022,4.6,Cash
4024,Swimsuit,199,01/01/2023,4,Cash
4089,Backpack,128,11/12/2022,3.4,Credit Card
4037,Belt,136,07/05/2023,4.1,Cash
4068,Socks,60,10/14/2022,1.1,Credit Card
3999,Sneakers,149,09/15/2023,,Credit Card
4037,Skirt,72,01/17/2023,,Credit Card
4082,Skirt,,07/30/2023,1.6,Credit Card
3995,Jacket,16,04/15/2023,2.5,Credit Card
4099,Swimsuit,98,04/21/2023,2.9,Credit Card
4119,Loafers,187,12/23/2022,4.7,Credit Card
4069,Jumpsuit,95,10/22/2022,3.1,Cash
3970,Trousers,,02/01/2023,2.2,Credit Card
4005,Jeans,198,06/22/2023,3,Credit Card
3995,Boots,36,04/10/2023,4.5,Credit Card
3970,Cardigan,70,07/07/2023,3.8,Credit Card
4015,Coat,25,07/12/2023,3.4,Credit Card
4003,Polo Shirt,46,04/24/2023,3.3,Credit Card
3966,Skirt,33,09/17/2023,1.4,Credit Card
4077,Jacket,,02/21/2023,2.4,Credit Card
4023,Scarf,143,08/19/2023,3.5,Credit Card
3998,Loafers,105,09/22/2023,2.1,Cash
4076,T-shirt,31,10/12/2022,2.2,Cash
4068,Tunic,139,09/04/2023,2.3,Credit Card
3986,Blazer,,05/17/2023,4.6,Cash
4083,Socks,29,07/02/2023,2.4,Credit Card
3967,Sun Hat,25,07/05/2023,4.3,Cash
4070,Socks,43,10/08/2022,2.6,Cash
4048,Handbag,76,12/18/2022,2.7,Cash
4100,Dress,110,04/20/2023,4.1,Cash
4081,Boots,198,03/15/2023,1.6,Cash
4074,Sneakers,125,12/21/2022,2.2,Credit Card
4083,Hoodie,29,08/09/2023,2.4,Credit Card
3985,Sunglasses,44,09/24/2023,2.3,Credit Card
3994,Sunglasses,159,03/24/2023,3.3,Cash
3988,Dress,,11/17/2022,3.9,Cash
4046,Sunglasses,,04/15/2023,3.6,Credit Card
3980,Onesie,90,02/23/2023,4.2,Cash
4009,Dress,147,09/21/2023,1.7,Cash
4029,Sweater,63,05/13/2023,3,Cash
4003,Leggings,128,09/30/2023,2.9,Credit Card
4000,Hoodie,40,08/05/2023,3.3,Credit Card
4087,Blazer,,01/15/2023,1.6,Credit Card
4026,T-shirt,87,01/14/2023,2,Cash
4101,Raincoat,188,01/31/2023,4.3,Credit Card
4106,Tunic,65,03/26/2023,1,Cash
4011,Cardigan,93,05/03/2023,4.7,Cash
4106,Vest,,12/08/2022,2.8,Cash
3958,Trench Coat,101,01/12/2023,3.3,Credit Card
4091,Socks,22,10/30/2022,3.3,Cash
4103,Leggings,76,01/07/2023,1.2,Cash
4003,Tunic,54,08/07/2023,4.9,Cash
4063,Vest,,05/29/2023,2.9,Cash
3976,Camisole,125,03/04/2023,1.5,Cash
4020,Raincoat,150,02/13/2023,2.4,Cash
4084,Blouse,128,10/12/2022,1.2,Cash
3981,Tank Top,,06/16/2023,2.1,Credit Card
4041,Umbrella,41,06/18/2023,2.1,Cash
3963,Skirt,,10/29/2022,4.7,Credit Card
4029,Trousers,66,05/11/2023,1.8,Credit Card
3988,Tie,,06/08/2023,3.3,Cash
4057,Poncho,105,10/23/2022,,Credit Card
4052,Trench Coat,175,06/17/2023,3.5,Credit Card
4108,Skirt,,08/07/2023,2.7,Credit Card
3984,Trench Coat,29,07/14/2023,3.5,Cash
4039,Jumpsuit,,06/06/2023,2.1,Credit Card
3996,Pants,,10/23/2022,4.4,Credit Card
3964,Jeans,123,08/03/2023,3.2,Credit Card
3977,Slippers,33,12/27/2022,1.9,Credit Card
4074,Pajamas,94,10/23/2022,4.3,Credit Card
4079,Onesie,,09/14/2023,3.5,Credit Card
4073,Slippers,22,12/01/2022,1.4,Cash
4117,Dress,,08/04/2023,4.9,Credit Card
4025,Cardigan,195,09/25/2023,2.9,Credit Card
4109,Coat,17,08/12/2023,,Cash
3958,Pants,119,11/18/2022,1.9,Credit Card
4041,Umbrella,,07/05/2023,1.7,Cash
3968,Overalls,57,09/21/2023,1.9,Credit Card
4116,Hoodie,124,08/20/2023,2,Credit Card
4072,Handbag,18,02/23/2023,3.3,Cash
4040,Hoodie,167,01/23/2023,2.5,Cash
4102,Romper,85,11/11/2022,1.4,Credit Card
3990,Gloves,150,11/18/2022,,Credit Card
4011,Scarf,32,01/12/2023,2.8,Cash
3969,Umbrella,45,09/15/2023,2.5,Cash
4121,Backpack,174,12/15/2022,2.5,Credit Card
4029,Pants,144,04/19/2023,2.1,Cash
4039,Jumpsuit,149,04/13/2023,3,Cash
3971,Romper,107,11/22/2022,3.1,Credit Card
3975,Coat,101,11/20/2022,3,Credit Card
4097,Trench Coat,134,03/22/2023,4.4,Credit Card
4111,Flannel Shirt,154,07/04/2023,2.5,Credit Card
4054,Camisole,109,02/20/2023,3.4,Credit Card
3980,Loafers,16,07/12/2023,2.5,Credit Card
4059,Backpack,66,03/24/2023,1.8,Credit Card
4022,Flannel Shirt,,07/16/2023,2.6,Cash
4002,Jumpsuit,81,10/26/2022,2.2,Cash
4018,Trousers,,03/26/2023,3.4,Cash
4059,Bowtie,145,12/24/2022,1.1,Credit Card
3979,Blouse,159,04/24/2023,2,Credit Card
3962,Trousers,50,02/02/2023,2.8,Credit Card
4010,Cardigan,,01/05/2023,2.6,Credit Card
3998,Swimsuit,78,09/03/2023,2.5,Credit Card
4056,Flip-Flops,198,12/02/2022,3.9,Cash
4060,Belt,,11/28/2022,1.4,Credit Card
4029,Dress,66,08/02/2023,1.9,Credit Card
4122,Romper,109,09/02/2023,5,Cash
3996,Jumpsuit,54,04/26/2023,1.7,Credit Card
3987,Umbrella,,10/18/2022,3.6,Cash
4033,Pajamas,198,03/02/2023,4.2,Credit Card
4082,Boots,161,05/22/2023,4.9,Credit Card
4067,Scarf,,09/17/2023,4,Credit Card
4036,Flip-Flops,155,09/11/2023,,Cash
4111,Loafers,154,12/22/2022,1.4,Credit Card
3990,Jacket,136,12/16/2022,1.2,Cash
4048,Pants,54,10/11/2022,,Credit Card
3981,Sunglasses,33,03/11/2023,2.8,Cash
4051,Handbag,,01/25/2023,4.4,Credit Card
4088,Kimono,15,08/05/2023,4.7,Credit Card
4008,Skirt,10,05/30/2023,2.2,Credit Card
4082,T-shirt,167,09/14/2023,1.9,Cash
4071,Pants,43,10/05/2022,,Credit Card
4056,Jumpsuit,55,06/02/2023,,Cash
4078,Blazer,92,06/03/2023,4.1,Credit Card
4025,Sun Hat,,02/18/2023,4.8,Credit Card
4101,Hoodie,,04/06/2023,3.2,Credit Card
4110,Kimono,46,10/01/2023,4.6,Cash
4065,Skirt,144,02/21/2023,4.2,Cash
3980,Overalls,28,03/02/2023,3.9,Cash
4065,Leggings,179,06/04/2023,,Credit Card
4051,Coat,35,09/24/2023,4.3,Cash
4114,Cardigan,92,10/31/2022,1.5,Cash
4004,Coat,,07/01/2023,4,Credit Card
4068,Jacket,,09/14/2023,1.6,Credit Card
4118,Sneakers,173,09/14/2023,2,Credit Card
4066,Sunglasses,176,12/11/2022,,Credit Card
3980,Swimsuit,191,08/25/2023,4.1,Cash
3967,Raincoat,187,01/10/2023,1.1,Credit Card
4088,Hoodie,167,11/11/2022,1.2,Credit Card
4044,Jacket,67,05/17/2023,1.2,Cash
4075,Hat,54,11/03/2022,1.5,Cash
4014,Romper,197,02/27/2023,4.3,Credit Card
4122,Jumpsuit,42,04/19/2023,2.1,Cash
3996,Overalls,,11/08/2022,1.7,Credit Card
4083,Sandals,,08/14/2023,2,Cash
4091,Onesie,156,07/22/2023,4,Credit Card
4118,Sandals,155,03/24/2023,,Cash
4122,Tunic,,02/03/2023,1,Cash
4091,Bowtie,166,07/24/2023,4.2,Credit Card
3978,Backpack,154,02/18/2023,2.6,Credit Card
4031,Blouse,,05/05/2023,2.6,Cash
4076,Shorts,94,06/07/2023,4.8,Cash
4068,Sunglasses,70,04/18/2023,2.4,Credit Card
3977,Kimono,91,04/28/2023,3.9,Credit Card
4079,Dress,,12/08/2022,4,Credit Card
4033,Swimsuit,32,04/28/2023,2.6,Credit Card
3995,Cardigan,181,01/02/2023,3,Credit Card
3989,Vest,95,02/06/2023,1.8,Credit Card
4033,Tie,77,03/18/2023,2.5,Credit Card
4020,Flip-Flops,187,09/26/2023,3.4,Credit Card
4090,Umbrella,,07/24/2023,2.5,Credit Card
4066,Blouse,37,04/12/2023,2.3,Credit Card
4032,Bowtie,22,10/03/2022,1.1,Credit Card
4102,Swimsuit,197,04/06/2023,3.6,Cash
3969,Trench Coat,52,01/28/2023,4.5,Credit Card
4098,Flip-Flops,136,10/08/2022,4,Cash
3976,Leggings,99,12/11/2022,2.2,Credit Card
3968,Swimsuit,35,04/16/2023,1.1,Cash
4088,Hoodie,157,11/08/2022,2.8,Cash
3984,Umbrella,185,07/02/2023,2.9,Credit Card
4087,Tie,125,03/05/2023,4.5,Cash
4065,Trench Coat,,10/10/2022,2.7,Cash
4062,Bowtie,85,12/07/2022,,Cash
3981,Sandals,,04/11/2023,4.6,Cash
4075,Umbrella,36,06/07/2023,2.2,Credit Card
4102,Dress,,07/13/2023,,Credit Card
4021,Flip-Flops,,05/19/2023,2.5,Cash
4047,Backpack,197,10/05/2022,2.7,Cash
4022,Sweater,,01/20/2023,2.4,Credit Card
4106,Poncho,33,04/18/2023,2.9,Credit Card
3977,Boots,167,06/23/2023,4.5,Credit Card
4085,Tank Top,190,04/25/2023,2.4,Cash
3961,Sun Hat,,10/26/2022,4.7,Credit Card
3986,T-shirt,52,03/20/2023,5,Credit Card
4075,Pants,121,10/28/2022,3.8,Credit Card
4002,Skirt,,04/21/2023,1.1,Cash
4003,Cardigan,,01/31/2023,3.1,Cash
4057,Pajamas,58,10/23/2022,,Cash
3968,Coat,151,04/22/2023,4.2,Credit Card
3978,Sunglasses,196,04/22/2023,3.5,Cash
4063,Vest,179,02/01/2023,1.2,Credit Card
4033,Jacket,70,05/12/2023,1.5,Cash
4037,Gloves,,10/06/2022,3,Cash
4107,Pajamas,150,04/09/2023,1.1,Credit Card
4073,Overalls,49,10/24/2022,3.9,Cash
4072,Wallet,,12/07/2022,1.3,Cash
4116,Hoodie,,06/30/2023,4.7,Cash
4024,Raincoat,,08/26/2023,3.6,Credit Card
4044,Overalls,170,11/15/2022,3.9,Credit Card
4004,Overalls,61,08/29/2023,1.6,Credit Card
4011,Backpack,,08/22/2023,1.4,Cash
4004,Polo Shirt,173,05/09/2023,2.6,Cash
3977,Overalls,30,02/15/2023,,Cash
4111,Skirt,39,10/06/2022,4.8,Cash
4023,Hoodie,111,08/17/2023,3.3,Cash
3984,Hat,179,07/08/2023,4.3,Credit Card
4068,Camisole,174,07/29/2023,3.2,Cash
4093,Skirt,57,12/02/2022,4.7,Credit Card
3961,Vest,107,10/07/2022,,Credit Card
3958,Jumpsuit,124,01/20/2023,,Cash
4058,Belt,,07/29/2023,2.1,Cash
3986,Socks,77,10/24/2022,1.3,Credit Card
3960,Vest,78,08/01/2023,4.9,Cash
4000,Trousers,48,12/01/2022,3,Credit Card
4079,Jacket,180,12/25/2022,,Cash
4074,Leggings,,11/01/2022,4.6,Cash
4060,Trousers,148,01/31/2023,4.9,Credit Card
4111,Loafers,160,08/25/2023,4.8,Cash
4081,Kimono,25,10/16/2022,3.2,Cash
4034,Scarf,143,12/14/2022,4.3,Credit Card
4115,Tank Top,147,04/06/2023,3.7,Cash
4114,Poncho,131,12/10/2022,3.7,Cash
4049,Onesie,70,10/13/2022,3.4,Credit Card
4058,Shorts,30,08/09/2023,4.2,Credit Card
4034,Sneakers,192,02/13/2023,2,Cash
3979,Overalls,,03/24/2023,2.7,Cash
3989,Dress,142,12/21/2022,4.8,Cash
3991,Polo Shirt,183,09/19/2023,4.9,Credit Card
3960,Pants,47,01/12/2023,1.2,Cash
4005,Onesie,,05/25/2023,4.2,Cash
3985,Pants,54,04/09/2023,4.3,Cash
3961,Handbag,52,07/20/2023,4.4,Credit Card
4005,Scarf,59,05/29/2023,4.8,Cash
3963,Leggings,,09/23/2023,1.6,Cash
4010,Sunglasses,184,08/03/2023,,Cash
4080,Dress,170,04/07/2023,2.5,Credit Card
3994,Loafers,,01/28/2023,2.7,Credit Card
4018,Jumpsuit,91,11/28/2022,1.3,Cash
4068,Pajamas,27,07/23/2023,2.9,Cash
4117,Sweater,,08/30/2023,1.3,Cash
4094,Swimsuit,151,01/05/2023,4.6,Cash
4005,Belt,80,04/20/2023,4.3,Cash
3979,Onesie,13,10/23/2022,2.9,Cash
4034,Scarf,169,10/27/2022,,Cash
4075,Sweater,117,08/17/2023,1.5,Cash
3994,Scarf,,07/02/2023,4.5,Credit Card
4078,Jeans,,05/10/2023,4.8,Credit Card
4065,Tunic,159,10/24/2022,2.6,Cash
3962,Umbrella,35,12/09/2022,2.1,Credit Card
3986,Belt,154,05/27/2023,1.7,Cash
3999,Sneakers,83,03/29/2023,2.3,Cash
3996,Sandals,98,06/11/2023,1.3,Credit Card
4070,Handbag,77,03/02/2023,,Cash
4081,Hat,134,09/05/2023,1,Cash
4077,Hoodie,131,03/15/2023,3,Cash
3962,Pants,,02/10/2023,,Credit Card
4072,Jacket,46,02/18/2023,4.2,Cash
4106,Sneakers,184,08/20/2023,5,Credit Card
4019,Vest,19,07/31/2023,,Cash
4008,Hoodie,94,12/11/2022,1.5,Cash
4032,Blazer,22,10/24/2022,2.5,Credit Card
4102,Romper,78,03/14/2023,4.3,Cash
4057,Bowtie,15,02/25/2023,3.3,Cash
3970,Tie,87,07/14/2023,,Cash
4042,Flannel Shirt,135,08/07/2023,2.3,Credit Card
3959,Scarf,185,02/23/2023,,Credit Card
3983,Wallet,,09/22/2023,5,Cash
4118,Sandals,44,02/25/2023,4.3,Credit Card
4067,Hat,200,03/19/2023,1.7,Cash
4063,Sweater,92,01/25/2023,5,Credit Card
4083,Hoodie,116,06/22/2023,3.4,Credit Card
4105,Belt,32,11/17/2022,3.1,Credit Card
4109,Trousers,,12/04/2022,2.1,Credit Card
4098,Tunic,114,07/14/2023,,Cash
4031,Blazer,142,10/10/2022,2,Credit Card
3966,Coat,24,08/20/2023,3.8,Cash
4081,Socks,50,07/16/2023,,Credit Card
4059,Raincoat,,12/02/2022,3.8,Cash
4081,Tie,113,07/09/2023,,Cash
4088,Onesie,,08/02/2023,3.7,Cash
4108,Onesie,155,04/19/2023,4.2,Credit Card
4113,Polo Shirt,,03/29/2023,3,Credit Card
4081,Tank Top,,08/20/2023,3.8,Credit Card
4016,Coat,24,03/30/2023,4.2,Cash
3972,Tank Top,126,06/30/2023,4.9,Cash
4092,Belt,,01/18/2023,2.3,Cash
3961,Raincoat,60,02/24/2023,1.6,Credit Card
4065,Tank Top,128,02/23/2023,1.3,Credit Card
4104,Sunglasses,172,03/20/2023,1.5,Credit Card
4037,Pajamas,184,04/23/2023,2.8,Credit Card
4098,T-shirt,,04/27/2023,1.3,Credit Card
3973,Sun Hat,162,12/21/2022,3.8,Cash
4025,Loafers,131,12/26/2022,3.9,Cash
4122,Socks,99,08/03/2023,1.5,Cash
4063,Jacket,76,09/18/2023,4.8,Credit Card
4078,Camisole,186,04/09/2023,3.4,Cash
3986,Wallet,,12/17/2022,1.8,Cash
4083,Slippers,,12/04/2022,1.1,Credit Card
4116,Flip-Flops,,06/11/2023,1.8,Cash
4122,Pants,64,08/13/2023,,Cash
4045,Leggings,175,06/12/2023,,Credit Card
4071,Wallet,62,10/28/2022,2,Credit Card
4068,Camisole,114,03/12/2023,3,Credit Card
3962,Poncho,184,09/25/2023,2.6,Cash
3998,Poncho,,04/28/2023,2.3,Cash
4030,Camisole,175,04/14/2023,2.3,Credit Card
4006,Leggings,,10/08/2022,2.7,Credit Card
4077,T-shirt,67,01/30/2023,4.7,Credit Card
4045,Pants,88,04/29/2023,3.8,Credit Card
4069,Overalls,191,11/23/2022,,Credit Card
4016,Pants,118,05/05/2023,4.8,Cash
4086,Kimono,99,12/12/2022,2.9,Cash
4013,Leggings,65,03/09/2023,1.6,Cash
4107,Shorts,183,07/06/2023,2,Credit Card
4043,Umbrella,169,05/06/2023,4.8,Cash
4111,Tie,36,10/17/2022,3.9,Credit Card
4076,Sandals,,05/19/2023,4.1,Credit Card
3990,Flannel Shirt,105,10/07/2022,3.8,Cash
4032,Camisole,162,03/02/2023,2.5,Cash
4056,T-shirt,86,05/19/2023,,Cash
4063,Bowtie,133,08/25/2023,4.3,Credit Card
4049,Blouse,,12/19/2022,1.8,Cash
4077,Handbag,173,05/05/2023,3.6,Credit Card
3998,Bowtie,80,04/27/2023,3,Cash
4116,Handbag,192,10/10/2022,4.6,Cash
4010,Slippers,176,12/08/2022,3.4,Cash
4029,Skirt,48,01/10/2023,2.7,Cash
3979,Dress,71,03/31/2023,4.2,Credit Card
4080,Scarf,163,11/03/2022,3.9,Cash
3990,Poncho,91,04/07/2023,3.2,Credit Card
4001,Socks,194,06/17/2023,1.2,Credit Card
4008,Tie,,04/06/2023,2.6,Cash
3997,Tank Top,85,10/15/2022,4.2,Credit Card
4112,Polo Shirt,117,11/07/2022,4.5,Cash
4082,Jumpsuit,198,04/11/2023,4.7,Credit Card
3982,Coat,,01/11/2023,1.9,Credit Card
4063,Loafers,156,09/15/2023,3.4,Credit Card
4083,Pajamas,97,10/04/2022,2.2,Credit Card
4034,Scarf,66,11/05/2022,1.2,Cash
4017,Raincoat,173,05/15/2023,4.6,Cash
4010,Scarf,181,01/27/2023,2.1,Credit Card
4099,Socks,86,09/14/2023,1.2,Credit Card
3969,Umbrella,178,08/23/2023,2.8,Credit Card
3961,Sunglasses,56,11/17/2022,2.7,Cash
4048,T-shirt,130,05/06/2023,4.2,Cash
4023,Swimsuit,,06/13/2023,4.3,Cash
4048,Swimsuit,153,11/19/2022,2.7,Cash
3997,Jeans,56,03/12/2023,4.8,Credit Card
4001,Blazer,95,05/06/2023,3.6,Credit Card
4085,Blazer,66,10/29/2022,3.4,Cash
3965,Trench Coat,200,03/28/2023,,Cash
3973,Shorts,117,06/28/2023,1.9,Cash
4043,Tank Top,94,05/15/2023,2.2,Cash
4067,Kimono,159,07/21/2023,1.9,Cash
3986,Backpack,40,11/02/2022,3.2,Cash
4115,Overalls,172,04/11/2023,3.2,Cash
4015,Tie,168,12/07/2022,3.7,Credit Card
3987,Tie,,01/01/2023,,Cash
4100,Raincoat,138,02/09/2023,4.8,Credit Card
4014,Raincoat,,03/05/2023,,Cash
4081,Polo Shirt,145,11/09/2022,4,Credit Card
4023,Belt,23,01/17/2023,3.6,Credit Card
4044,Flannel Shirt,48,02/04/2023,2.7,Credit Card
4047,Tunic,,07/31/2023,1.8,Cash
3968,Trousers,114,03/18/2023,1.4,Cash
4099,Shorts,127,03/08/2023,2.2,Cash
4025,Hat,,05/16/2023,3.2,Cash
3995,Overalls,56,07/19/2023,,Credit Card
4088,Belt,134,02/14/2023,4.5,Cash
4111,Swimsuit,55,10/30/2022,1,Cash
3983,Hat,24,09/30/2023,4.1,Credit Card
